Date,Revenue,Quantity,Orders,Customers,Avg_Order_Value,Year,Quarter,Month,Week,Day,DayOfWeek,Weekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_30,Rolling_STD_7,Rolling_STD_30,Revenue_Growth
2010-11-08,90826.501,32397,82,67,35.479101953125,2010,4,11,45,8,0,0,31541.1,29960.69,41053.29,39336.53,54051.823,44779.898642857144,47459.971033333335,25616.097415755026,18780.717968739005,1.8796237607439186
2010-11-09,66091.24,35361,121,99,23.946101449275364,2010,4,11,45,9,1,0,90826.501,29540.88,28639.54,84825.58,59273.303,47455.020071428575,46835.49303333333,23418.01636240266,17780.25049463016,-0.27233528461038037
2010-11-10,79992.41,35184,131,100,22.750969852104664,2010,4,11,45,10,2,0,66091.24,44949.16,29434.97,30812.44,64279.48157142858,51066.26578571428,48474.825366666664,23590.564840872088,18504.42866018289,0.2103330184151484
2010-11-11,64114.18,34397,129,99,20.18073024866226,2010,4,11,45,11,3,0,79992.41,45352.54,45948.56,54313.44,66959.71585714286,52363.810071428576,48801.51670000001,22100.53209632957,18696.57971380611,-0.19849670737511227
2010-11-12,50806.23,23217,111,81,16.74562623599209,2010,4,11,45,12,4,0,64114.18,89585.63,32925.5,60283.5,61419.801571428565,53641.00507142857,48485.60770000001,20268.077018351214,18575.558354138157,-0.2075664073064648
2010-11-14,28950.46,17295,90,76,10.443888888888887,2010,4,11,45,14,6,1,50806.23,46566.95,34420.25,23146.51,58903.16014285714,53250.305785714285,48679.072700000004,23288.359860132183,18331.16710837102,-0.4301789367170129
2010-11-15,104910.96,37969,103,83,28.703409028727773,2010,4,11,46,15,0,0,28950.46,31541.1,47226.31,43428.66,69384.56871428572,57370.63792857143,50728.4827,25341.343238520894,20970.730681736877,2.623809777115804
2010-11-16,72858.71,39307,108,95,22.66916925948973,2010,4,11,46,16,1,0,104910.96,90826.501,29960.69,49933.33,66817.74142857143,60434.78221428571,51492.662033333334,23661.83651691864,21354.939996509256,-0.3055186035853642
2010-11-17,51468.871,28549,119,97,18.44762401433692,2010,4,11,46,17,2,0,72858.71,66091.24,29540.88,57672.89,64728.83157142857,62001.067285714285,51285.8614,24371.46641904826,21323.04303072609,-0.2935797106481848
2010-11-18,44906.07,21366,104,91,15.81199647887324,2010,4,11,46,18,3,0,51468.871,79992.41,44949.16,87417.94,59716.49728571428,61997.989428571425,49868.79906666667,24317.040792480984,20223.25856555547,-0.127510102174186
2010-11-19,47814.41,25313,108,90,19.50016721044046,2010,4,11,46,19,4,0,44906.07,64114.18,45352.54,54812.26,57387.95871428571,62173.83728571429,49635.5374,24604.458480696554,20204.622039962,0.0647649638456449
2010-11-21,32056.05,17985,96,89,10.1732941923199,2010,4,11,46,21,6,1,47814.41,50806.23,89585.63,33093.14,54709.36157142858,58064.58157142858,49600.96773333334,26395.828364959223,20234.766441402757,-0.3295734486737367
2010-11-22,43155.91,19775,93,80,13.373383947939264,2010,4,11,47,22,0,0,32056.05,28950.46,46566.95,41423.58,56738.711571428576,57820.93585714285,49658.71206666667,24568.177023416618,20213.08596447397,0.3462641217492488
2010-11-23,58356.99,26947,132,112,16.480369951990962,2010,4,11,47,23,1,0,43155.91,104910.96,31541.1,50020.09,50088.14442857144,59736.35657142857,49936.60873333333,12871.25309025525,20275.43879391134,0.35223634491776434
2010-11-24,61666.06,28754,133,104,18.85812232415902,2010,4,11,47,24,2,0,58356.99,72858.71,90826.501,45639.82,48489.194428571434,57653.46792857143,50470.81673333333,9930.323270160363,20369.234253600913,0.056703918416628474
2010-11-25,72282.86,38054,153,133,21.10448467153285,2010,4,11,47,25,3,0,61666.06,51468.871,66091.24,39004.08,51462.62142857142,58095.7265,51580.1094,13460.058775773694,20627.75890998855,0.1721660180656912
2010-11-26,40403.51,17394,84,72,15.844513725490197,2010,4,11,47,26,4,0,72282.86,44906.07,79992.41,41053.29,50819.39857142857,55267.94792857143,51558.45006666667,13925.148251335866,20639.53109053361,-0.4410360907136215
2010-11-28,27132.76,16298,91,83,10.976035598705502,2010,4,11,47,28,6,1,40403.51,47814.41,64114.18,28639.54,47864.87714285714,52626.41792857143,51508.22406666667,16605.124888248352,20698.974889270296,-0.32845537429792615
2010-11-29,79083.96,39991,107,89,20.35099330931549,2010,4,11,48,29,0,0,27132.76,32056.05,50806.23,29434.97,54583.15000000001,54646.25578571429,53163.1904,18543.403242362725,20857.484014279602,1.9147038487791148
2010-11-30,59878.74,26532,123,101,26.48329942503317,2010,4,11,48,30,1,0,79083.96,43155.91,28950.46,45948.56,56972.125714285714,56855.41864285715,53627.52973333334,17891.60812382714,20846.387206138166,-0.24284595763793326
2010-12-01,58776.79,26818,127,95,19.411093130779392,2010,4,12,48,1,2,0,59878.74,58356.99,104910.96,32925.5,57032.09714285714,53560.12078571429,54489.2394,17897.72627844179,20492.427925880027,-0.01840302584857323
2010-12-02,47629.42,31264,142,99,23.555598417408504,2010,4,12,48,2,3,0,58776.79,61666.06,72858.71,34420.25,55026.862857142856,51758.02864285715,54929.545066666666,18077.433490106545,20185.967455127546,-0.18965598495596647
2010-12-03,46898.63,16158,68,50,21.935748362956037,2010,4,12,48,3,4,0,47629.42,72282.86,51468.871,47226.31,51400.544285714284,51431.58285714286,54918.6224,16517.712900855757,20190.36759760051,-0.015343247933735094
2010-12-05,31364.63,16242,88,75,12.04941605839416,2010,4,12,48,5,6,1,46898.63,40403.51,44906.07,29960.69,50109.275714285715,50464.33714285715,54965.420399999995,17822.460143355533,20132.06726179785,-0.33122502725559355
2010-12-06,54624.15,21619,102,82,14.496855095541402,2010,4,12,49,6,0,0,31364.63,27132.76,47814.41,29540.88,54036.61714285715,50950.74714285714,55801.5294,14664.789201462308,19552.26479333443,0.7415843898046941
2010-12-07,99553.85,25180,84,65,34.98027055516515,2010,4,12,49,7,1,0,54624.15,79083.96,32056.05,44949.16,56960.88714285714,55772.01857142857,57621.68573333334,21114.473201565455,20995.519441447024,0.8225244694883125
2010-12-08,45235.36,23041,116,99,17.907901821060968,2010,4,12,49,8,2,0,99553.85,59878.74,43155.91,45352.54,54868.975714285705,55920.55071428572,57617.77973333334,21499.098194206435,20997.891464186232,-0.5456191799714426
2010-12-09,53548.19,19898,107,90,19.366433996383364,2010,4,12,49,9,3,0,45235.36,58776.79,58356.99,89585.63,54122.032857142854,55577.065,56416.53173333334,21431.422942233494,20118.408228244953,0.18376840595498756
2010-12-10,59021.02,20973,77,53,22.19669800676946,2010,4,12,49,10,4,0,53548.19,47629.42,61666.06,46566.95,55749.404285714285,55388.133571428574,56831.667400000006,21288.271516341192,20036.483198258313,0.10220382799119809
2010-12-12,17125.65,10537,44,42,12.38297180043384,2010,4,12,49,12,6,1,59021.02,46898.63,72282.86,31541.1,51496.12142857143,51448.33285714286,56351.1524,25839.144429680375,20821.397554925068,-0.7098381220792185
2010-12-13,37942.37,17701,70,59,16.818426418439717,2010,4,12,50,13,0,0,17125.65,31364.63,40403.51,90826.501,52435.798571428575,51272.537142857145,54588.348033333335,25093.872385725612,20025.411889837575,1.215528753653146
2010-12-14,45167.56,20255,90,73,22.800383644623928,2010,4,12,50,14,1,0,37942.37,54624.15,27132.76,66091.24,51084.857142857145,52560.73714285714,53890.89203333333,25210.704401830157,19975.27600843871,0.19042537406071358
2010-12-15,30384.37,18453,74,66,23.462833976833977,2010,4,12,50,15,2,0,45167.56,99553.85,79083.96,79992.41,41203.50285714286,49082.195,52237.290700000005,14196.57505847768,19792.521500981125,-0.32729662616267075
2010-12-16,49114.14,29860,121,98,28.373275563258236,2010,4,12,50,16,3,0,30384.37,45235.36,59878.74,64114.18,41757.614285714284,48313.295,51737.289366666664,14453.543348746542,19671.2347704999,0.6164277883661897
2010-12-17,45338.13,16935,66,51,14.615773694390716,2010,4,12,50,17,4,0,49114.14,53548.19,58776.79,50806.23,40584.74857142857,47353.39071428571,51555.01936666667,13647.970613637555,19705.462696976767,-0.07688233979053694
2010-12-19,7410.47,3734,23,17,14.880461847389558,2010,4,12,50,19,6,1,45338.13,59021.02,47629.42,28950.46,33211.81285714286,44480.60857142857,50837.0197,15799.35651876439,20912.92454023493,-0.8365510443417052
2010-12-20,26766.23,14914,61,41,16.04690047961631,2010,4,12,51,20,0,0,7410.47,17125.65,46898.63,104910.96,34589.03857142857,43042.58,48232.19536666667,14532.845825160335,18694.47694109158,2.6119476902274754
2010-12-21,47279.89,15605,55,23,30.36601798330122,2010,4,12,51,21,1,0,26766.23,37942.37,31364.63,72858.71,35922.969999999994,44179.38428571429,47379.56803333333,15300.211946171401,18106.6315117516,0.7664007968249544
2010-12-22,6199.97,3080,17,13,27.927792792792797,2010,4,12,51,22,2,0,47279.89,45167.56,54624.15,51468.871,30356.171428571426,40720.51428571429,45870.60466666667,18191.795192588328,19580.409648900375,-0.8688666576846943
2010-12-23,12071.91,5752,27,15,12.801601272534464,2010,4,12,51,23,3,0,6199.97,30384.37,99553.85,44906.07,27740.105714285713,34471.80428571429,44776.132666666665,19459.596159106877,20530.772684644344,0.9470916794758684
2011-01-04,16005.73,8630,36,34,13.954428945074106,2011,1,1,1,4,1,0,12071.91,49114.14,45235.36,47814.41,23010.332857142854,32383.97357142857,43715.84333333334,17302.727476947726,21179.564581636874,0.32586558382227837
2011-01-05,32630.27,19769,55,45,19.609537259615387,2011,1,1,1,5,2,0,16005.73,45338.13,53548.19,32056.05,21194.924285714285,30889.836428571427,43734.984000000004,15095.523488000004,21168.92068393821,1.038661779250306
2011-01-06,40366.45,23124,50,45,22.9094494892168,2011,1,1,1,6,3,0,32630.27,7410.47,59021.02,43155.91,25902.92142857143,29557.367142857143,43642.002,15218.566154750346,21177.676283102923,0.2370859940785044
2011-01-07,28836.59,17160,53,45,16.328759909399775,2011,1,1,1,7,4,0,40366.45,26766.23,17125.65,58356.99,26198.687142857143,30393.86285714286,42657.98866666667,15258.207097233133,21156.189357066338,-0.2856297742308278
2011-01-09,15590.68,8125,48,48,14.516461824953446,2011,1,1,1,9,6,1,28836.59,47279.89,37942.37,61666.06,21671.65714285714,28797.31357142857,41122.14266666667,12393.089473741205,21399.737212229076,-0.45934384058586675
2011-01-10,24553.07,12861,39,32,12.597778347870705,2011,1,1,2,10,0,0,15590.68,6199.97,45167.56,72282.86,24293.528571428575,27324.850000000002,39531.149666666664,10346.835012988877,20768.112105477954,0.5748556188697349
2011-01-11,68630.54,28437,58,47,49.41003599712023,2011,1,1,2,11,1,0,24553.07,12071.91,30384.37,40403.51,32373.33285714286,30056.719285714287,40472.05066666667,18265.458884461572,21437.61968645531,1.7951918028987817
2011-01-12,24664.58,10606,45,42,13.926922642574818,2011,1,1,2,12,2,0,68630.54,16005.73,49114.14,27132.76,33610.311428571425,28310.322142857145,40389.778,17236.480523296515,21495.236831197715,-0.6406180105824608
2011-01-13,20612.79,10171,44,41,14.404465408805033,2011,1,1,2,13,3,0,24664.58,32630.27,45338.13,79083.96,31893.528571428575,26544.226428571426,38440.738999999994,17934.702132152812,20493.26039714156,-0.16427565358907392
2011-01-14,47554.58,23139,47,37,31.915825503355705,2011,1,1,2,14,4,0,20612.79,40366.45,7410.47,59878.74,32920.404285714285,29411.66285714286,38029.933666666664,18690.54155448581,20169.667658082002,1.3070423751466929
2011-01-16,6976.39,4086,25,22,11.550314569536424,2011,1,1,2,16,6,1,47554.58,28836.59,26766.23,58776.79,29797.518571428573,27998.102857142858,36303.253666666664,21150.908150106614,20546.076999117668,-0.8532972008164093
2011-01-17,29262.72,13375,51,45,11.52075590551181,2011,1,1,3,17,0,0,6976.39,15590.68,47279.89,47629.42,31750.667142857146,26711.162142857145,35691.03033333333,20231.632473959915,20470.449407799668,3.1945361426181735
2011-01-18,95947.73,82964,41,31,67.52127375087967,2011,1,1,3,18,1,0,29262.72,24553.07,6199.97,46898.63,41949.90428571428,33121.716428571424,37326.00033333334,31083.758144052685,23176.3891650495,2.278838399164534
2011-01-19,25874.57,17354,35,33,18.548078853046597,2011,1,1,3,19,2,0,95947.73,68630.54,12071.91,31364.63,35841.908571428576,34107.62071428572,37142.99833333334,29105.002121361318,23246.65200635523,-0.73032639750831
2011-01-20,21199.34,10475,39,30,14.411515975526852,2011,1,1,3,20,3,0,25874.57,24664.58,16005.73,54624.15,35346.874285714286,34478.59285714285,36028.837999999996,29355.19153027214,23180.823700546454,-0.18068822013274033
2011-01-21,32636.55,15302,39,32,21.33107843137255,2011,1,1,3,21,4,0,21199.34,20612.79,32630.27,99553.85,37064.55428571428,34479.04142857143,33798.261333333336,28693.678933963158,19835.516157620183,0.5395078337344463
2011-01-23,10306.1,5200,27,27,12.24002375296912,2011,1,1,3,23,6,1,32636.55,47554.58,40366.45,45235.36,31743.342857142856,32331.87357142857,32633.952666666664,29854.45378106237,20163.46073367843,-0.6842160093514786
2011-01-24,25494.49,11955,53,43,17.41426912568306,2011,1,1,4,24,0,0,10306.1,6976.39,28836.59,53548.19,34388.78571428572,32093.15214285714,31698.82933333333,28060.613251266637,19807.454403518583,1.473728180398017
2011-01-25,28952.55,15538,67,57,18.336003799873332,2011,1,1,4,25,1,0,25494.49,29262.72,15590.68,59021.02,34344.47571428571,33047.57142857143,30696.547000000002,28070.30002696909,19126.281881363826,0.1356395048498713
2011-01-26,19855.92,10931,56,49,15.98705314009662,2011,1,1,4,26,2,0,28952.55,95947.73,24553.07,17125.65,23474.217142857142,32712.06071428571,30787.556,7251.093249204231,19065.88085341537,-0.31419097799675677
2011-01-27,23624.3,11266,52,50,16.07095238095238,2011,1,1,4,27,3,0,19855.92,25874.57,68630.54,37942.37,23152.75,29497.329285714284,30310.287,7176.437869974073,19059.80955777275,0.18978621992836398
2011-01-28,20064.35,9842,40,36,22.46847704367301,2011,1,1,4,28,4,0,23624.3,21199.34,24664.58,45167.56,22990.608571428573,29168.74142857143,29473.51333333333,7240.464281170945,18935.688645511673,-0.15069017917991223
2011-01-30,6542.61,3383,24,22,9.386814921090387,2011,1,1,4,30,6,1,20064.35,32636.55,20612.79,30384.37,19262.902857142857,28163.728571428568,28678.787999999997,8111.389931833805,19390.98426043548,-0.6739186666899252
2011-01-31,23628.71,13406,62,50,16.084894486044927,2011,1,1,5,31,0,0,6542.61,10306.1,47554.58,49114.14,21166.132857142857,26454.737857142853,27829.273666666664,7167.610519019221,19019.54283999637,2.6115113081782346
2011-02-01,29013.29,15814,63,57,19.100256747860435,2011,1,2,5,1,1,0,23628.71,25494.49,6976.39,45338.13,21668.81857142857,28028.80214285714,27285.11233333333,7630.227088050013,18732.698484943838,0.2278829440963981
2011-02-02,21162.12,9706,63,55,15.368278867102395,2011,1,2,5,2,2,0,29013.29,28952.55,29262.72,7410.47,20555.899999999998,27450.187857142857,27743.500666666667,6926.471903544964,18394.800440959272,-0.27060598780765643
2011-02-03,23467.73,15712,46,44,24.118941418293936,2011,1,2,5,3,3,0,21162.12,19855.92,95947.73,26766.23,21071.872857142855,22273.045000000002,27633.550666666666,6999.776951290782,18410.69432598586,0.10894985946587576
2011-02-04,25135.84,12695,52,41,21.05179229480737,2011,1,2,5,4,4,0,23467.73,23624.3,25874.57,47279.89,21287.807142857142,22220.278571428567,26895.415666666664,7114.021548033738,18035.951560806407,0.07108101209618489
2011-02-06,3439.67,2036,11,11,12.59952380952381,2011,1,2,5,6,6,1,25135.84,20064.35,21199.34,6199.97,18912.852857142858,20951.730714285717,26803.40566666667,9842.35839446462,18151.838009568917,-0.8631567514751844
2011-02-07,25922.97,9128,42,35,21.24833606557377,2011,1,2,6,7,0,0,3439.67,6542.61,32636.55,12071.91,21681.475714285716,20472.18928571429,27265.107666666667,8403.313224821493,17939.12177426495,6.536470068349581
2011-02-08,20935.23,10100,45,37,17.51902092050209,2011,1,2,6,8,1,0,25922.97,23628.71,10306.1,16005.73,21296.692857142858,21231.412857142856,27429.424333333332,8360.849192310254,17854.811365230824,-0.1924061941976557
2011-02-09,16682.63,7164,29,22,19.044098173515984,2011,1,2,6,9,2,0,20935.23,29013.29,25494.49,32630.27,19535.170000000002,20601.994285714285,26897.836333333333,7740.001727499661,17931.864911085784,-0.2031312767999205
2011-02-10,14853.31,11876,41,39,20.8613904494382,2011,1,2,6,10,3,0,16682.63,21162.12,28952.55,40366.45,18633.911428571428,19594.905714285713,26047.398333333334,7884.930121432821,17875.982069217494,-0.10965417323287763
2011-02-11,22853.6,10520,45,34,26.420346820809247,2011,1,2,6,11,4,0,14853.31,23467.73,19855.92,28836.59,18546.178571428572,19809.02571428571,25847.965333333334,7825.37356294756,17877.16600354081,0.5386200112971451
2011-02-13,5645.4800000000005,2723,20,20,9.488201680672269,2011,1,2,6,13,6,1,22853.6,25135.84,23624.3,15590.68,15761.841428571428,18524.824285714283,25516.458666666666,8525.994380032456,18163.842898461106,-0.7529719606539014
2011-02-14,26668.91,13567,42,36,24.6250323176362,2011,1,2,7,14,0,0,5645.4800000000005,3439.67,20064.35,24553.07,19080.304285714286,18996.578571428574,25586.986666666668,7373.356844942443,18164.0809602153,3.7239402141181968
2011-02-15,39841.71,22669,58,47,30.530045977011493,2011,1,2,7,15,1,0,26668.91,25922.97,6542.61,68630.54,21068.695714285714,21375.085714285717,24627.359,10667.210950855886,16495.458489661083,0.4939384474281101
2011-02-16,24863.85,16117,63,56,21.124766355140185,2011,1,2,7,16,2,0,39841.71,20935.23,23628.71,24664.58,21629.92714285714,21463.309999999998,24634.00133333333,10761.945725262154,16495.514115089405,-0.3759341654763312
2011-02-17,26357.52,14413,68,50,15.422773551784667,2011,1,2,7,17,3,0,24863.85,16682.63,29013.29,20612.79,23012.054285714286,21273.612142857142,24825.492333333335,10641.266465126535,16480.561071411175,0.060073962801416636
2011-02-18,16184.42,9149,39,34,19.931551724137933,2011,1,2,7,18,4,0,26357.52,14853.31,21162.12,47554.58,23202.212857142855,20918.062142857143,23779.820333333333,10481.870630877638,15976.180233332985,-0.38596575095077235
2011-02-20,9437.8,5218,26,26,11.467557715674362,2011,1,2,7,20,6,1,16184.42,22853.6,23467.73,6976.39,21285.670000000002,19915.924285714285,23861.867333333335,11710.701987566667,15893.013033881336,-0.41685892976084415
2011-02-21,36311.4,21533,38,31,26.64079236977256,2011,1,2,8,21,0,0,9437.8,5645.4800000000005,25135.84,29262.72,25666.515714285717,20714.178571428572,24096.82333333333,10564.544483315887,16027.146754902014,2.8474432600817994
2011-02-22,32454.5,21893,52,47,20.76423544465771,2011,1,2,8,22,1,0,36311.4,26668.91,3439.67,95947.73,26493.028571428575,22786.66642857143,21980.38233333333,10877.71171308313,8753.584202347181,-0.10621733119626342
2011-02-23,26859.5,13742,63,49,17.118865519439133,2011,1,2,8,23,2,0,32454.5,39841.71,25922.97,25874.57,24638.42714285714,22853.56142857143,22013.213333333333,9199.79938995168,8770.523930846559,-0.17239519943305248
2011-02-24,22800.89,11891,55,52,18.02441897233201,2011,1,2,8,24,3,0,26859.5,24863.85,20935.23,21199.34,24343.71857142857,22986.82285714286,22066.598333333335,9224.384425572569,8770.273374040607,-0.15110519555464552
2011-02-25,20595.19,10572,49,42,21.254066047471618,2011,1,2,8,25,4,0,22800.89,26357.52,16682.63,32636.55,23520.528571428567,23266.29142857143,21665.219666666664,9271.714925953327,8542.43197188224,-0.09673745191525418
2011-02-27,9382.71,4823,33,31,11.967742346938778,2011,1,2,8,27,6,1,20595.19,16184.42,14853.31,10306.1,22548.855714285713,22875.534285714286,21634.440000000002,10450.187988792031,8586.322721202569,-0.5444222655872561
2011-02-28,21675.29,9873,57,49,13.049542444310656,2011,1,2,9,28,0,0,9382.71,9437.8,22853.6,25494.49,24297.06857142857,22791.36928571429,21507.133333333335,8781.687117362231,8555.374740185685,1.3101310815318818
2011-03-01,26344.68,12137,62,52,19.529043736100817,2011,1,3,9,1,1,0,21675.29,36311.4,5645.4800000000005,28952.55,22873.251428571424,24269.88357142857,21420.204333333335,7168.9833990633315,8490.115145407142,0.21542456871395954
2011-03-02,18669.94,8612,43,40,21.07216704288939,2011,1,3,9,2,2,0,26344.68,32454.5,26668.91,19855.92,20904.028571428567,23698.528571428575,21380.671666666665,5874.926524457884,8500.405028406021,-0.29132029692522365
2011-03-03,36367.14,20075,49,46,27.28217554388597,2011,1,3,9,3,3,0,18669.94,26859.5,39841.71,23624.3,22262.262857142858,23450.344999999998,21805.433,8142.6361670973465,8924.196830586736,0.9478980650178845
2011-03-04,19486.88,13560,49,38,17.894288337924703,2011,1,3,9,4,4,0,36367.14,22800.89,24863.85,20064.35,21788.83285714286,23066.27571428571,21786.184,8202.22349476785,8928.703395349154,-0.464162427950067
2011-03-06,9959.62,5027,27,24,12.250455104551046,2011,1,3,9,6,6,1,19486.88,20595.19,26357.52,6542.61,20269.465714285714,21894.99714285714,21900.084333333336,9363.092255360565,8747.497089347375,-0.48890638214018867
2011-03-07,32318.72,14006,68,49,17.045738396624472,2011,1,3,10,7,0,0,9959.62,9382.71,16184.42,23628.71,23546.038571428573,23047.447142857145,22189.75133333333,8921.10372970066,8948.290277552145,2.244975209897566
2011-03-08,25035.12,14537,48,41,15.915524475524474,2011,1,3,10,8,1,0,32318.72,21675.29,9437.8,29013.29,24026.014285714286,24161.54142857143,22057.145666666667,8894.020247857172,8872.84307520169,-0.2253678363499545
2011-03-09,22013.2,11861,53,47,17.853365774533657,2011,1,3,10,9,2,0,25035.12,26344.68,36311.4,21162.12,23407.231428571427,23140.24142857143,22085.515,8856.415208761333,8871.243155474218,-0.120707230482618
2011-03-10,26118.27,15583,57,46,24.20599629286376,2011,1,3,10,10,3,0,22013.2,18669.94,32454.5,23467.73,24471.278571428575,22687.653571428567,22173.86633333333,8637.119194701387,8898.640179774164,0.186482201588138
2011-03-11,25473.93,10521,53,42,27.12878594249201,2011,1,3,10,11,4,0,26118.27,36367.14,26859.5,25135.84,22915.105714285713,22588.684285714287,22185.136,6953.908264795651,8902.733862297517,-0.02467008726075659
2011-03-13,4117.22,2733,16,16,7.887394636015326,2011,1,3,10,13,6,1,25473.93,19486.88,22800.89,3439.67,20719.44,21254.136428571426,22207.721,9983.33762833675,8854.266898571865,-0.8383751545207199
2011-03-14,25876.63,16737,50,41,24.093696461824955,2011,1,3,11,14,0,0,4117.22,9959.62,20595.19,25922.97,22993.29857142857,21631.382142857143,22206.176333333333,8875.359465507803,8853.600423988135,5.284976270396044
2011-03-15,23453.34,8941,52,40,18.45266719118804,2011,1,3,11,15,1,0,25876.63,32318.72,9382.71,20935.23,21726.815714285713,22636.427142857145,22290.113333333335,7902.028593504316,8853.072179780722,-0.09364782044648012
2011-03-16,21842.81,12883,52,46,25.577060889929744,2011,1,3,11,16,2,0,23453.34,25035.12,21675.29,16682.63,21270.77142857143,22648.39285714286,22462.119333333332,7770.296841702948,8790.27352877371,-0.06866953704674894
2011-03-17,39852.51,20975,62,51,19.84686752988048,2011,1,3,11,17,3,0,21842.81,22013.2,26344.68,14853.31,23819.24428571429,23613.237857142853,23295.425999999996,10500.253083276613,9218.605737678614,0.8245138789377373
2011-03-18,28107.65,13938,64,48,21.805779674166025,2011,1,3,11,18,4,0,39852.51,26118.27,18669.94,22853.6,24103.441428571434,24287.359999999997,23470.560999999998,10599.30357067918,9259.738922031229,-0.2947081626728153
2011-03-20,21949.68,14038,60,56,15.468414376321354,2011,1,3,11,20,6,1,28107.65,25473.93,36367.14,5645.4800000000005,23599.977142857144,23257.54142857143,24014.034333333333,10607.05372584938,8634.850897539634,-0.21908519566737172
2011-03-21,16679.47,10292,53,47,16.146631171345597,2011,1,3,12,21,0,0,21949.68,4117.22,19486.88,26668.91,25394.584285714285,23057.012142857147,23681.053,7312.4189124251825,8721.119871864334,-0.24010418375119813
2011-03-22,31468.23,16548,53,40,13.476758029978589,2011,1,3,12,22,1,0,16679.47,25876.63,9959.62,39841.71,26193.38428571429,24593.34142857143,23401.936999999998,7670.496031513231,8310.39262418964,0.886644479710686
2011-03-23,24078.89,14374,63,55,18.94483870967742,2011,1,3,12,23,2,0,31468.23,23453.34,32318.72,24863.85,26282.74857142857,24004.782142857144,23375.771666666667,7636.823050026275,8306.866039363458,-0.2348190540109819
2011-03-24,36496.79,18164,68,63,24.494489932885905,2011,1,3,12,24,3,0,24078.89,21842.81,25035.12,26357.52,28376.174285714285,24823.472857142857,23713.747333333336,8204.297319315476,8632.257368339986,0.5157172942772694
2011-03-25,31362.56,14083,56,45,23.580872180451127,2011,1,3,12,25,4,0,36496.79,39852.51,22013.2,16184.42,27163.324285714287,25491.284285714286,24219.68533333333,6717.863615916917,8620.533862671473,-0.14067620741440545
2011-03-27,9206.72,4496,32,31,13.003841807909604,2011,1,3,12,27,6,1,31362.56,28107.65,26118.27,9437.8,24463.191428571427,24283.316428571434,24211.982666666667,9498.166609648717,8634.289564861361,-0.7064423312382663
2011-03-28,23133.23,12222,61,52,14.24459975369458,2011,1,3,13,28,0,0,9206.72,21949.68,25473.93,36311.4,24632.27,24116.12357142857,23772.710333333336,9456.408395232915,8327.264597095265,1.5126461975600431
2011-03-29,70711.92,32803,62,46,36.43066460587326,2011,1,3,13,29,1,0,23133.23,16679.47,4117.22,32454.5,32351.191428571427,28872.88785714286,25047.957666666665,19059.367069605953,11875.91737859161,2.05672489315154
2011-03-30,31821.71,20621,75,63,21.129953519256308,2011,1,3,13,30,2,0,70711.92,31468.23,25876.63,26859.5,32401.688571428567,29297.536428571428,25213.36466666667,19057.105929865458,11936.421003324098,-0.5499809650197591
2011-03-31,34268.4,16832,66,57,20.99779411764706,2011,1,3,13,31,3,0,31821.71,24078.89,23453.34,22800.89,33857.33285714286,30070.040714285715,25595.614999999998,18701.261330116824,12039.670656567705,0.07688744570923434
2011-04-01,25565.64,18459,75,59,21.19870646766169,2011,2,4,13,1,4,0,34268.4,36496.79,21842.81,20595.19,32295.739999999998,30335.957142857143,25761.29666666667,18899.464201804738,12002.62837870253,-0.25395874916833006
2011-04-03,6897.18,5658,20,18,9.783234042553191,2011,2,4,13,3,6,1,25565.64,31362.56,39852.51,9382.71,28800.68571428571,27982.005,25678.445666666667,21220.45662653674,12127.512778645225,-0.7302168066201354
2011-04-04,33234.48,14004,59,49,20.16655339805825,2011,2,4,14,4,0,0,6897.18,9206.72,28107.65,21675.29,32233.222857142857,28348.207142857143,26063.752,19386.875016052036,12179.455553951382,3.8185606291266865
2011-04-05,30052.82,15558,52,45,26.571900972590623,2011,2,4,14,5,1,0,33234.48,23133.23,21949.68,26344.68,33221.735714285714,28927.00285714286,26187.356666666667,19018.454722831564,12201.201735171806,-0.09573370788410118
2011-04-06,17338.36,9156,40,36,16.280150234741786,2011,2,4,14,6,2,0,30052.82,70711.92,16679.47,18669.94,25596.941428571427,28974.066428571427,26142.97066666667,10083.113038429441,12231.875367034005,-0.423070447299122
2011-04-07,18465.44,10508,64,57,12.468224172856177,2011,2,4,14,7,3,0,17338.36,31821.71,31468.23,36367.14,23688.902857142857,28045.295714285716,25546.247333333336,9971.97156870137,12152.299273473034,0.06500499470538146
2011-04-08,25240.59,12985,71,63,18.532004405286344,2011,2,4,14,8,4,0,18465.44,34268.4,24078.89,19486.88,22399.21571428571,28128.274285714288,25738.037666666667,8902.061788431922,12098.656151216781,0.3669097514058697
2011-04-10,9879.75,5603,32,31,10.738858695652176,2011,2,4,14,10,6,1,25240.59,25565.64,36496.79,9959.62,20158.374285714286,26227.057142857146,25735.375333333333,9891.4223056171,12102.256202176268,-0.6085768993514018
2011-04-11,22345.93,13632,64,54,18.346412151067323,2011,2,4,15,11,0,0,9879.75,6897.18,31362.56,32318.72,22365.338571428572,25583.012142857147,25402.949000000004,7977.809828717326,12052.051256178454,1.261791037222602
