Customer_ID,Total_Revenue,Total_Orders,Total_Items,Avg_Order_Value,Unique_Products,Last_Purchase,Recency
15217.0,426.24,1,190,15.222857142857142,28,2010-05-25 13:51:00,562
15218.0,11468.83,22,6530,28.961691919191917,139,2011-11-29 11:48:00,10
15219.0,685.45,2,271,26.36346153846154,26,2011-06-16 16:57:00,175
15220.0,1778.96,6,1393,15.204786324786324,110,2011-10-19 12:39:00,51
15221.0,2062.2,4,244,71.1103448275862,21,2010-12-08 13:08:00,365
15222.0,3550.91,11,4458,25.73123188405797,98,2011-01-25 08:03:00,318
15223.0,1417.95,5,385,41.70441176470588,26,2011-04-28 11:31:00,225
15224.0,871.36,5,443,24.896,24,2010-12-16 15:02:00,357
15225.0,409.40000000000003,1,226,17.8,23,2011-04-19 14:51:00,233
15226.0,154.41,1,71,19.30125,8,2011-02-02 11:41:00,310
15227.0,2488.4900000000002,9,1217,20.737416666666668,86,2011-11-03 11:59:00,36
15228.0,5580.27,6,3375,23.847307692307695,184,2011-10-04 13:56:00,65
15229.0,160.5,1,114,17.833333333333332,9,2010-05-02 13:50:00,585
15230.0,429.6,2,351,18.678260869565218,23,2011-04-14 14:39:00,238
15231.0,250.26000000000002,1,190,17.875714285714288,14,2010-03-28 15:12:00,620
15232.0,612.06,2,686,19.743870967741934,26,2011-08-18 16:27:00,112
15233.0,59.400000000000006,1,12,59.400000000000006,1,2010-11-03 13:36:00,400
15234.0,197.0,1,196,14.071428571428571,14,2011-03-08 08:53:00,276
15235.0,2772.76,16,1676,15.577303370786518,161,2011-05-06 09:44:00,217
15236.0,321.05,1,269,21.403333333333332,15,2011-02-14 10:52:00,298
15237.0,1412.32,4,1071,14.265858585858584,94,2011-12-08 09:46:00,1
15238.0,1071.99,3,692,21.4398,49,2011-11-10 14:28:00,28
15239.0,780.59,2,594,15.930408163265307,48,2011-11-29 14:14:00,9
15240.0,4459.9800000000005,12,3214,19.910625000000003,134,2011-10-26 09:50:00,44
15241.0,3050.16,11,3328,16.57695652173913,120,2011-10-04 09:05:00,66
15242.0,302.04,1,196,75.51,4,2010-10-13 15:33:00,421
15243.0,927.28,2,543,15.201311475409836,56,2011-09-26 14:12:00,73
15244.0,912.08,3,472,19.00166666666667,44,2011-10-05 13:19:00,64
15245.0,4610.84,8,3021,31.154324324324325,72,2011-07-28 18:56:00,133
15246.0,780.4,3,359,15.301960784313724,45,2011-04-15 14:45:00,237
15247.0,976.06,3,514,57.41529411764706,13,2011-08-09 12:52:00,121
15248.0,1893.93,3,1065,17.867264150943395,103,2010-10-24 13:09:00,410
15249.0,9266.0,18,4980,18.45816733067729,304,2011-11-08 11:45:00,31
15250.0,60.0,1,48,20.0,3,2010-03-09 07:35:00,640
15251.0,20324.54,21,12108,88.3675652173913,183,2011-11-30 15:02:00,8
15252.0,2103.41,5,1430,17.82550847457627,106,2011-11-03 13:30:00,35
15253.0,2055.09,8,1588,17.716293103448276,102,2011-11-23 16:22:00,15
15254.0,1088.35,3,711,16.244029850746266,64,2011-08-04 15:04:00,126
15255.0,3706.02,9,2214,19.71287234042553,137,2011-10-04 12:43:00,66
15256.0,170.4,2,92,17.04,6,2011-07-14 11:47:00,148
15257.0,685.9,2,71,57.15833333333333,11,2011-03-01 12:58:00,282
15258.0,623.16,2,142,18.328235294117647,32,2011-06-24 12:30:00,168
15259.0,1182.3799999999999,4,631,20.74350877192982,50,2010-07-15 08:47:00,512
15260.0,8767.73,25,4468,23.01241469816273,186,2011-08-31 13:55:00,99
15261.0,1508.0,4,806,16.391304347826086,87,2011-07-27 15:20:00,134
15262.0,418.82,3,218,16.108461538461537,22,2011-01-20 12:16:00,323
15263.0,156.51,1,89,13.042499999999999,12,2011-08-25 10:26:00,106
15264.0,848.4,2,443,15.425454545454546,52,2011-10-06 13:49:00,63
15265.0,3345.64,4,1570,17.334922279792746,179,2011-07-11 14:46:00,150
15266.0,852.21,5,236,18.938000000000002,38,2011-01-05 13:40:00,337
15267.0,1717.36,5,944,156.12363636363636,8,2011-11-17 15:59:00,21
15268.0,961.9000000000001,3,428,43.722727272727276,21,2010-08-18 10:33:00,478
15269.0,1225.3600000000001,3,372,35.010285714285715,33,2011-11-16 09:32:00,23
15270.0,8524.86,21,4010,50.74321428571429,66,2011-11-24 09:24:00,15
15271.0,4528.54,24,2412,7.94480701754386,369,2011-12-02 14:11:00,6
15272.0,2030.95,6,665,7.101223776223776,257,2011-10-13 12:59:00,56
15273.0,228.96,1,216,228.96,1,2010-04-19 11:31:00,599
15274.0,716.57,2,619,15.246170212765959,44,2011-12-05 16:57:00,3
15275.0,615.14,1,498,15.003414634146342,41,2011-11-02 11:20:00,37
15276.0,619.8,4,317,3.482022471910112,160,2011-10-04 16:39:00,65
15277.0,476.34000000000003,2,373,18.320769230769233,23,2011-10-24 10:08:00,46
15278.0,496.16,4,458,17.10896551724138,29,2010-05-27 10:03:00,561
15279.0,1580.54,5,802,16.814255319148934,74,2010-12-20 10:48:00,354
15280.0,397.52,3,507,6.625333333333333,48,2011-06-20 17:14:00,171
15281.0,8543.57,16,5233,16.36699233716475,427,2011-10-12 09:10:00,58
15282.0,348.59,1,395,12.91074074074074,27,2010-05-18 16:27:00,569
15283.0,148.32999999999998,3,27,16.481111111111108,9,2010-11-14 14:54:00,389
15284.0,24.75,1,5,24.75,1,2010-07-27 13:25:00,499
15285.0,94.92,1,120,15.82,6,2010-10-28 09:46:00,407
15286.0,240.55,1,55,80.18333333333334,3,2011-10-21 11:08:00,49
15287.0,856.03,5,1010,23.77861111111111,23,2011-11-17 15:34:00,21
15288.0,3715.38,10,1336,24.283529411764707,128,2011-10-27 16:58:00,42
15289.0,1593.09,5,1627,16.42360824742268,67,2011-11-10 13:49:00,28
15290.0,10496.28,26,6567,35.946164383561644,106,2011-12-05 11:39:00,4
15291.0,13517.76,40,4905,55.400655737704916,116,2011-11-14 11:02:00,25
15292.0,178.39,1,55,7.432916666666666,24,2011-05-22 15:00:00,200
15293.0,247.5,1,178,13.026315789473685,19,2010-02-12 11:54:00,665
15294.0,233.35,1,97,15.556666666666667,15,2010-10-25 11:45:00,410
15295.0,207.04,1,139,3.9815384615384612,50,2010-02-23 13:03:00,653
15296.0,10323.03,12,5452,19.331516853932584,342,2011-10-20 11:47:00,50
15297.0,641.94,3,292,16.46,30,2011-11-29 16:32:00,9
15298.0,9061.77,23,6000,21.321811764705885,199,2011-12-07 17:17:00,1
15299.0,6156.53,10,3356,615.653,9,2011-10-03 14:19:00,66
15300.0,496.44,1,292,17.73,28,2011-10-06 17:08:00,63
15301.0,6909.67,17,3763,20.028028985507248,231,2011-10-20 09:57:00,50
15302.0,308.0,1,102,20.533333333333335,15,2009-12-09 13:11:00,729
15303.0,1224.18,3,514,17.741739130434784,63,2011-02-22 13:59:00,289
15304.0,796.4,9,112,33.18333333333333,8,2011-10-10 10:23:00,60
15305.0,93.6,1,40,18.72,5,2010-06-02 13:50:00,554
15306.0,3484.73,9,3074,21.51067901234568,123,2011-10-06 12:56:00,63
15307.0,205.3,1,37,17.108333333333334,12,2011-09-05 11:38:00,95
15308.0,310.47,1,175,16.340526315789475,19,2011-03-10 13:08:00,273
15309.0,797.96,4,440,14.777037037037038,49,2010-04-08 11:11:00,610
15310.0,1634.64,1,1476,36.32533333333333,45,2010-08-18 11:38:00,478
15311.0,114966.42,208,70149,26.699122155132372,864,2011-12-09 12:00:00,0
15312.0,2930.19,12,1693,17.976625766871166,118,2011-09-25 13:10:00,74
15313.0,52.0,1,25,52.0,1,2011-08-21 16:02:00,109
15314.0,820.45,3,750,16.409000000000002,49,2011-05-24 14:39:00,198
15315.0,570.5,2,862,15.41891891891892,35,2011-10-06 12:51:00,63
15316.0,165.0,1,100,165.0,1,2011-01-17 11:34:00,326
15317.0,129.75,1,45,25.95,5,2010-01-31 15:55:00,676
15318.0,312.62,1,642,9.473333333333333,33,2011-12-06 11:30:00,3
15319.0,204.5,1,175,12.78125,16,2011-03-01 12:48:00,283
15320.0,267.13,1,326,7.420277777777778,36,2011-10-26 13:27:00,43
15321.0,6709.7300000000005,12,3653,21.714336569579288,242,2011-09-30 09:40:00,70
15322.0,1390.86,2,971,16.75734939759036,76,2011-09-15 09:34:00,85
15323.0,434.6,3,188,14.986206896551725,29,2010-05-26 10:01:00,562
15324.0,140.22000000000003,1,74,17.527500000000003,8,2010-01-07 14:37:00,700
15325.0,1601.46,8,1382,7.149375,164,2011-08-28 11:55:00,103
15326.0,1700.52,5,1351,13.182325581395348,94,2011-01-10 11:38:00,333
15327.0,208.75,1,116,20.875,10,2011-10-18 11:55:00,52
15328.0,107.24,1,88,13.405,8,2010-10-28 09:05:00,407
15329.0,2958.83,11,1217,19.213181818181816,98,2011-10-31 15:36:00,38
15330.0,714.9599999999999,2,1312,54.99692307692307,10,2011-11-07 17:50:00,31
15331.0,767.91,3,701,17.4525,41,2010-07-28 09:42:00,499
15332.0,4892.68,6,2306,31.770649350649354,113,2010-12-08 14:43:00,365
15333.0,1028.56,1,344,64.285,16,2011-05-15 13:27:00,207
15334.0,350.82,3,273,3.579795918367347,67,2011-07-06 11:22:00,156
15335.0,170.22,1,79,4.863428571428571,34,2011-10-17 12:50:00,53
15336.0,240.5,1,84,16.033333333333335,15,2010-11-03 12:39:00,401
15337.0,373.02,1,200,17.762857142857143,21,2010-10-24 15:29:00,410
15338.0,277.93,1,148,4.791896551724138,56,2010-01-31 14:25:00,676
15339.0,1821.02,7,1138,8.277363636363637,162,2011-10-04 12:51:00,65
15340.0,105.5,1,76,15.071428571428571,7,2010-05-27 10:27:00,561
15341.0,2402.72,2,1008,100.11333333333333,22,2011-09-20 09:40:00,80
15342.0,406.09000000000003,1,283,16.920416666666668,24,2011-08-02 10:19:00,129
15343.0,364.5,1,84,17.357142857142858,21,2011-09-13 13:55:00,86
15344.0,563.94,3,116,21.69,21,2011-12-09 10:45:00,0
15345.0,393.54,1,81,19.677,20,2011-10-25 11:28:00,45
15346.0,596.12,3,260,16.111351351351352,36,2011-01-11 11:18:00,332
15347.0,1162.0,4,542,32.27777777777778,29,2010-12-08 15:25:00,365
15348.0,158.04,1,84,17.56,9,2011-09-28 13:17:00,71
15349.0,463.91,2,321,6.533943661971831,65,2011-07-04 16:06:00,157
15350.0,547.6,2,272,18.253333333333334,26,2010-12-01 13:33:00,372
15351.0,3430.22,10,1350,10.924267515923566,201,2011-11-27 12:52:00,11
15352.0,111.15,1,40,3.269117647058824,34,2010-06-09 11:28:00,548
15353.0,2794.47,7,1391,7.762416666666666,274,2011-03-30 12:15:00,254
15354.0,284.4,3,3,94.8,1,2010-04-15 16:24:00,602
15355.0,277.05,2,45,19.789285714285715,9,2011-11-10 13:44:00,28
15356.0,3239.57,13,1892,4.842406576980569,290,2011-11-08 13:11:00,30
15358.0,16425.86,42,14902,15.083434343434345,359,2011-12-05 09:04:00,4
15359.0,181.35,8,145,11.334375,10,2010-02-15 10:47:00,662
15360.0,427.93,1,223,32.917692307692306,13,2011-10-31 09:35:00,39
15361.0,689.07,4,373,68.90700000000001,10,2010-12-13 09:52:00,361
15362.0,613.08,2,368,15.327000000000002,38,2010-09-17 10:37:00,448
15363.0,678.11,2,383,19.37457142857143,32,2010-12-02 12:28:00,372
15364.0,913.19,2,493,31.489310344827587,29,2011-09-05 09:46:00,95
15365.0,4557.13,13,2131,20.904266055045873,126,2011-11-14 08:29:00,25
15366.0,2389.08,7,2447,17.312173913043477,86,2011-09-25 15:01:00,74
15367.0,5081.33,11,2944,18.212652329749105,214,2011-10-13 14:13:00,56
15368.0,722.74,2,406,90.3425,8,2011-11-18 14:42:00,20
15369.0,6251.26,11,3288,105.9535593220339,44,2010-08-04 13:54:00,491
15370.0,3739.01,8,1397,25.965347222222224,90,2011-10-30 10:58:00,40
15371.0,59.400000000000006,1,12,59.400000000000006,1,2010-02-15 13:14:00,661
15372.0,6017.0599999999995,8,6410,105.56245614035087,45,2011-07-25 16:39:00,136
15373.0,3084.54,17,726,16.32031746031746,107,2011-12-01 15:05:00,7
15374.0,307.32,2,290,30.732,8,2011-08-03 09:59:00,128
15375.0,60.959999999999994,1,84,10.159999999999998,6,2010-01-18 15:38:00,689
15376.0,1221.56,3,615,10.530689655172413,100,2011-10-30 15:04:00,39
15377.0,1211.75,4,253,57.70238095238095,15,2010-11-22 08:55:00,382
15378.0,246.5,2,130,20.541666666666668,8,2010-09-03 11:30:00,462
15379.0,4877.84,8,3000,18.546920152091257,177,2011-06-23 13:13:00,168
15380.0,3248.96,11,954,62.480000000000004,27,2011-12-01 12:13:00,8
15381.0,1890.57,5,802,78.77374999999999,20,2011-05-10 11:55:00,213
15382.0,13733.550000000001,12,9178,21.730300632911394,315,2011-11-25 10:58:00,14
15384.0,2027.79,4,1767,17.184661016949153,83,2011-06-23 10:57:00,169
15385.0,942.08,3,428,44.860952380952384,18,2011-10-30 15:11:00,39
15386.0,394.14,1,446,12.714193548387096,31,2011-06-06 13:47:00,185
15387.0,468.65,1,335,23.432499999999997,20,2010-08-04 16:05:00,491
15388.0,140.54,1,88,14.053999999999998,10,2011-03-14 13:53:00,269
15389.0,2733.8,5,3940,455.6333333333334,2,2011-06-20 16:18:00,171
15390.0,1216.66,2,894,15.800779220779221,77,2010-11-08 15:19:00,395
15391.0,289.87,1,109,24.155833333333334,12,2010-05-04 15:04:00,583
15392.0,2911.62,7,2144,20.219583333333333,100,2011-12-05 11:01:00,4
15393.0,891.34,5,378,20.257727272727273,37,2011-11-23 16:48:00,15
15394.0,5286.8,11,2372,23.28986784140969,129,2011-11-30 11:49:00,9
15395.0,107.45,1,17,15.35,7,2011-01-18 12:40:00,325
15396.0,796.38,2,278,49.77375,16,2011-08-19 10:56:00,112
15397.0,94.0,1,20,15.666666666666666,6,2011-02-23 09:25:00,289
15398.0,1345.53,2,769,18.43191780821918,60,2011-11-23 16:47:00,15
15399.0,815.77,3,611,16.3154,45,2011-12-08 13:04:00,0
15400.0,1302.3,8,662,48.233333333333334,16,2011-09-08 13:57:00,91
15401.0,216.95,2,93,15.49642857142857,14,2010-09-13 13:42:00,451
15402.0,1830.54,6,2034,13.973587786259541,79,2011-07-14 12:17:00,148
15403.0,170.88,2,492,21.36,6,2010-08-05 12:21:00,491
15404.0,257.06,1,334,16.06625,16,2010-11-29 11:03:00,375
15405.0,659.84,2,348,21.994666666666667,29,2011-06-03 14:44:00,188
15406.0,975.87,4,547,7.998934426229508,108,2011-11-08 13:22:00,30
15407.0,1046.74,4,552,7.072567567567567,142,2011-11-06 11:55:00,33
15408.0,267.18,1,106,7.858235294117647,34,2011-03-20 15:02:00,263
15409.0,131.25,1,59,14.583333333333334,9,2009-12-18 15:35:00,720
15410.0,4685.72,10,1902,28.9241975308642,80,2011-09-16 14:47:00,83
15411.0,1348.93,4,529,13.764591836734695,86,2011-11-13 15:19:00,25
15412.0,190.53,1,108,19.053,10,2011-06-21 15:24:00,170
15413.0,6798.72,5,2694,271.9488,20,2010-01-17 11:33:00,691
15414.0,774.9000000000001,3,443,19.86923076923077,37,2011-11-30 09:50:00,9
15415.0,559.61,1,551,11.906595744680851,46,2011-01-30 14:13:00,312
15416.0,4572.82,7,2420,20.056228070175436,189,2011-10-06 09:38:00,64
15417.0,508.8,1,284,18.17142857142857,28,2011-09-15 15:26:00,84
15418.0,449.42,2,264,6.609117647058824,64,2010-10-10 13:38:00,424
15419.0,135.86,1,230,16.9825,8,2011-11-15 09:23:00,24
15420.0,743.0,6,844,13.267857142857142,52,2010-10-01 15:46:00,433
15421.0,3805.34,10,1927,12.042215189873419,170,2011-10-12 09:20:00,58
15422.0,1619.97,7,710,13.49975,80,2011-01-20 16:17:00,322
15423.0,266.89,3,198,19.06357142857143,13,2011-11-01 14:01:00,37
15424.0,597.78,3,873,18.114545454545453,33,2011-03-30 13:02:00,253
15425.0,1941.1200000000001,4,1041,13.574265734265735,114,2010-11-04 18:13:00,399
15426.0,2156.35,9,1041,5.026456876456876,327,2011-11-20 15:36:00,18
15427.0,1430.54,3,967,4.899109589041096,233,2011-11-06 14:29:00,32
15428.0,762.75,4,347,17.335227272727273,39,2011-11-24 16:54:00,14
15429.0,397.35,2,380,4.845731707317073,77,2011-11-13 12:28:00,26
15430.0,954.75,2,309,26.520833333333332,36,2010-08-29 10:42:00,467
15431.0,153.24,1,84,76.62,2,2010-07-25 12:44:00,502
15432.0,320.76,2,92,20.0475,16,2011-11-16 16:30:00,22
15433.0,533.3,2,534,13.00731707317073,40,2011-05-10 10:45:00,213
15434.0,2567.06,11,1423,19.157164179104477,82,2011-12-01 13:33:00,7
15435.0,149.29,1,54,5.147931034482759,29,2011-11-17 16:39:00,21
15436.0,1067.75,3,574,3.6692439862542954,243,2011-11-27 16:05:00,11
15437.0,393.45,2,177,6.902631578947368,56,2011-03-22 13:11:00,261
15438.0,156.57999999999998,1,59,6.263199999999999,25,2011-07-31 14:19:00,130
15439.0,1269.05,4,572,22.264035087719297,49,2010-10-31 10:38:00,404
15440.0,383.68,3,197,6.188387096774194,50,2011-10-16 12:16:00,54
15441.0,1254.21,3,587,22.003684210526316,45,2010-11-08 15:50:00,395
15442.0,594.0,1,120,297.0,2,2011-04-05 12:24:00,248
15443.0,5114.2300000000005,14,2699,8.182768000000001,408,2011-12-08 10:40:00,1
15444.0,1411.21,2,759,6.594439252336449,191,2011-11-30 17:37:00,8
15445.0,284.5,2,118,20.321428571428573,12,2011-03-20 15:06:00,263
15446.0,399.75,3,265,3.5691964285714284,90,2010-11-28 11:59:00,376
15447.0,492.88,5,228,16.99586206896552,27,2011-01-13 11:26:00,330
15448.0,788.8100000000001,2,487,16.098163265306123,49,2011-01-31 10:42:00,312
15449.0,974.52,3,812,16.242,47,2011-11-13 15:02:00,25
15450.0,429.84,1,376,14.328,30,2011-11-09 17:11:00,29
15451.0,226.86,2,76,3.781,56,2010-10-01 13:40:00,433
15452.0,1785.1100000000001,6,1087,8.970402010050252,158,2011-11-10 12:13:00,29
15453.0,1371.77,7,837,4.91673835125448,169,2011-12-08 10:59:00,1
15454.0,305.99,2,146,7.64975,35,2010-12-12 14:21:00,361
15455.0,38.25,1,3,19.125,2,2010-04-21 12:43:00,597
15456.0,2091.52,10,2727,9.21374449339207,128,2011-03-01 13:51:00,282
15457.0,237.07,1,132,4.087413793103448,56,2011-03-22 15:31:00,261
15458.0,370.44,2,300,28.495384615384616,13,2011-11-14 13:08:00,24
15459.0,202.83,2,121,28.975714285714286,6,2010-10-18 15:25:00,416
15460.0,214.26,1,107,3.8260714285714283,53,2010-12-20 16:08:00,353
15461.0,429.7,2,230,214.85,1,2010-09-05 12:31:00,460
15462.0,737.05,4,495,17.976829268292683,32,2011-09-06 13:11:00,93
15463.0,126.14,1,106,18.02,7,2011-11-10 12:57:00,28
15464.0,1044.65,1,348,6.739677419354839,155,2011-01-05 15:56:00,337
15465.0,12100.4,32,2638,47.452549019607844,94,2011-11-20 10:11:00,19
15466.0,1560.46,4,941,5.9559541984732824,211,2011-09-15 14:08:00,84
15467.0,524.88,3,310,10.093846153846155,41,2011-11-30 14:17:00,8
15468.0,1430.48,3,1400,17.881,80,2011-10-19 13:49:00,50
15469.0,874.25,3,287,20.33139534883721,38,2011-10-20 16:21:00,49
15470.0,63.419999999999995,1,232,15.854999999999999,4,2010-05-13 09:35:00,575
15471.0,1292.01,3,670,8.335548387096773,122,2011-12-07 14:12:00,1
15472.0,371.56,1,251,4.888947368421053,76,2011-08-18 15:17:00,112
15473.0,2046.0,8,776,146.14285714285714,5,2011-11-25 15:15:00,13
15474.0,150.35,1,55,7.913157894736842,19,2010-04-23 11:14:00,595
15475.0,454.11,1,319,15.65896551724138,29,2011-09-23 15:20:00,76
15476.0,2209.98,4,1174,27.974430379746835,67,2010-11-24 15:17:00,379
15477.0,368.4,1,216,184.2,2,2010-02-28 10:37:00,649
15478.0,1983.48,3,894,28.74608695652174,53,2011-10-30 14:19:00,39
15479.0,147.4,1,38,16.37777777777778,9,2009-12-06 15:08:00,732
15480.0,6279.0,5,1852,29.204651162790697,199,2011-08-15 14:32:00,115
15481.0,1993.34,1,1450,52.456315789473685,38,2010-11-03 14:52:00,400
15482.0,14417.36,19,6516,97.4145945945946,74,2011-11-24 10:46:00,15
15483.0,817.82,10,905,3.0402230483271375,216,2011-07-01 13:07:00,160
15484.0,4652.1,6,4074,19.383750000000003,180,2011-12-08 15:03:00,0
15485.0,4810.92,7,2153,35.11620437956204,80,2011-11-09 14:31:00,29
15486.0,102.0,1,40,102.0,1,2010-06-30 13:15:00,526
15487.0,231.32,1,144,16.52285714285714,14,2010-01-29 12:07:00,679
15488.0,431.92,5,251,39.265454545454546,10,2011-09-08 10:11:00,92
15489.0,2419.61,8,1264,21.22464912280702,75,2011-11-17 08:53:00,22
15490.0,210.85,1,82,8.434,22,2010-10-05 13:11:00,429
15491.0,3100.09,6,1646,20.130454545454548,108,2011-09-05 15:56:00,94
15492.0,659.46,2,483,18.841714285714286,32,2011-11-11 14:53:00,27
15493.0,4121.68,9,1206,6.734771241830066,289,2011-11-07 12:04:00,32
15494.0,3702.6,5,3052,10.061413043478261,307,2011-11-18 14:51:00,20
15495.0,246.5,1,194,12.325,20,2010-11-25 13:46:00,378
15496.0,146.14,1,98,6.642727272727272,22,2010-03-18 13:16:00,630
15497.0,8657.39,9,2937,71.54867768595041,66,2011-11-22 11:51:00,17
15498.0,24972.86,44,12134,26.538639744952178,597,2011-12-07 12:48:00,2
15499.0,158.65,1,59,3.8695121951219513,40,2009-12-16 12:17:00,723
15500.0,1131.56,4,572,16.640588235294118,64,2011-12-01 13:47:00,7
15501.0,399.95,2,205,5.796376811594203,64,2010-10-31 11:15:00,404
15502.0,13003.87,14,5559,39.40566666666667,231,2011-11-24 12:48:00,15
15503.0,257.3,2,130,2.1991452991452993,112,2010-12-12 10:57:00,362
15504.0,402.7,4,141,6.2921875,42,2011-09-19 13:45:00,80
15505.0,3610.96,5,2390,37.22639175257732,90,2011-10-18 07:56:00,52
15506.0,2030.33,6,1637,7.437106227106227,180,2011-11-17 12:11:00,22
15507.0,475.86,1,160,10.574666666666667,41,2011-06-21 11:19:00,171
15508.0,1000.27,6,440,10.8725,78,2011-06-03 15:43:00,188
15509.0,152.41,1,58,5.861923076923077,26,2010-11-24 14:48:00,379
15510.0,250.0,1,2,250.0,1,2011-01-13 12:10:00,330
15511.0,900.53,5,269,5.699556962025317,117,2011-11-28 09:43:00,11
15512.0,331.58,4,235,10.361875,29,2011-07-07 10:20:00,155
15513.0,26437.05,35,10477,48.330987202925044,278,2011-11-06 14:36:00,32
15514.0,6392.06,18,4087,20.16422712933754,171,2011-11-27 14:40:00,11
15515.0,171.81,1,131,24.544285714285714,7,2010-11-17 13:39:00,386
15516.0,62.43,3,27,4.162,15,2011-10-26 10:51:00,44
15517.0,267.03,1,293,9.889999999999999,27,2011-04-20 14:02:00,232
15518.0,4189.99,15,2810,9.352656249999999,250,2011-10-06 13:05:00,63
15519.0,344.61,2,116,9.313783783783784,34,2010-11-21 14:35:00,382
15520.0,343.5,1,314,19.083333333333332,18,2011-12-08 10:58:00,1
15521.0,7098.24,16,4507,17.61349875930521,186,2011-10-30 13:42:00,39
15522.0,397.99,2,572,7.106964285714286,47,2011-11-07 11:26:00,32
15523.0,17259.19,16,15633,81.41127358490566,65,2011-09-16 16:29:00,83
15524.0,591.4,2,28,65.71111111111111,9,2011-11-15 12:09:00,24
15525.0,890.22,4,527,4.945666666666667,152,2011-12-07 14:43:00,1
15526.0,148.44,2,24,37.11,4,2011-11-06 15:04:00,32
15527.0,5554.89,23,2211,16.884164133738604,226,2011-11-21 12:17:00,18
15528.0,229.33,1,123,8.820384615384615,26,2011-03-30 16:14:00,253
15529.0,4783.66,12,4271,6.093834394904459,451,2011-11-17 11:29:00,22
15530.0,1808.68,5,1328,12.737183098591549,111,2011-11-18 12:25:00,21
15531.0,1972.39,2,1085,9.00634703196347,196,2011-12-01 18:43:00,7
15532.0,3738.85,10,1337,6.059724473257698,417,2011-11-14 14:51:00,24
15533.0,807.57,3,289,9.729759036144578,73,2011-11-20 15:35:00,18
15534.0,162.25,1,63,20.28125,8,2009-12-14 12:48:00,725
15535.0,1044.37,6,314,8.033615384615384,88,2011-06-19 16:02:00,172
15536.0,259.09,1,242,16.193125,16,2010-10-26 16:31:00,408
15537.0,110.92,1,29,4.621666666666667,24,2011-06-29 13:10:00,162
15538.0,3358.4,6,1016,239.8857142857143,3,2010-06-20 10:49:00,537
15539.0,538.46,1,410,13.133170731707319,41,2011-12-02 13:36:00,6
15540.0,460.68,2,444,14.860645161290323,31,2011-11-28 13:51:00,10
15541.0,85.13000000000001,1,49,2.9355172413793107,29,2011-08-17 14:58:00,113
15542.0,855.71,3,418,3.7863274336283186,212,2010-07-15 13:32:00,511
15543.0,242.26,2,167,4.326071428571429,50,2011-02-24 15:26:00,287
15544.0,7807.89,20,6745,14.704124293785311,175,2011-11-30 16:43:00,8
15545.0,288.96999999999997,2,162,3.612125,78,2011-10-16 13:24:00,53
15546.0,1079.1000000000001,2,198,89.92500000000001,6,2010-04-12 11:51:00,606
15547.0,10057.05,26,7278,7.550337837837837,652,2011-12-02 12:52:00,6
15548.0,158.09,1,64,6.8734782608695655,23,2010-04-23 12:20:00,595
15549.0,2334.16,8,936,14.497888198757764,139,2011-09-23 16:22:00,76
15550.0,2211.05,12,1139,9.40872340425532,166,2011-12-05 15:38:00,3
15551.0,1679.81,7,796,11.746923076923077,117,2011-11-03 12:37:00,36
15552.0,252.52,2,166,8.417333333333334,29,2011-05-06 14:47:00,216
15553.0,428.93,1,449,7.798727272727273,51,2011-10-10 14:02:00,59
15554.0,217.2,1,74,15.514285714285714,14,2011-03-07 09:00:00,277
15555.0,11243.91,36,8511,7.067196731615336,667,2011-11-27 16:19:00,11
15556.0,279.77,1,236,9.024838709677418,31,2011-11-15 16:08:00,23
15557.0,468.91,1,213,24.679473684210528,16,2011-11-11 12:46:00,28
15558.0,202.68,1,73,8.812173913043479,23,2010-03-10 15:25:00,638
15559.0,1109.4,1,526,17.893548387096775,62,2010-05-20 14:06:00,567
15560.0,153.52,2,72,15.352,10,2010-11-07 10:15:00,397
15561.0,1934.3899999999999,8,1334,21.025978260869564,65,2011-11-28 11:07:00,11
15562.0,671.4300000000001,3,560,20.346363636363638,32,2010-12-23 09:55:00,351
15563.0,2859.46,7,3005,11.126303501945525,179,2011-11-17 14:50:00,21
15564.0,70.74000000000001,2,42,17.685000000000002,4,2010-09-02 15:52:00,462
15565.0,173.16000000000003,2,60,21.645000000000003,8,2011-10-20 14:33:00,49
15566.0,227.87,2,153,18.989166666666666,9,2010-11-12 12:11:00,392
15567.0,186.01,1,223,26.572857142857142,7,2011-11-21 10:48:00,18
15568.0,758.29,3,461,14.307358490566036,27,2011-12-07 11:27:00,2
15569.0,3583.45,10,1734,25.596071428571427,123,2011-08-28 10:15:00,103
15570.0,8736.49,25,4079,11.967794520547946,442,2011-12-02 14:47:00,6
15571.0,3892.35,14,2411,6.4872499999999995,442,2011-11-28 10:02:00,11
15572.0,3965.2,10,2089,11.560349854227404,259,2011-12-05 10:09:00,4
15573.0,1188.42,5,770,5.632322274881517,181,2011-11-08 11:38:00,31
15574.0,1101.44,6,750,4.788869565217391,191,2011-06-15 12:01:00,177
15575.0,30.1,1,6,10.033333333333333,3,2010-03-30 12:50:00,619
15576.0,921.37,1,394,21.427209302325583,43,2011-11-02 12:03:00,37
15577.0,396.03,5,120,6.712372881355932,58,2011-07-11 17:03:00,150
15578.0,127.1,1,52,9.776923076923076,13,2011-06-30 13:03:00,161
15579.0,1250.63,5,713,7.767888198757765,140,2011-10-02 12:45:00,68
15580.0,1375.39,8,955,6.112844444444445,150,2010-11-28 11:00:00,376
